task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,10,0.082,0.008676174272108648,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,10,0.085,0.008819013550278738,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,10,0.055,0.00720936890441875,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,20,0.05,0.006892024376045111,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,20,0.062,0.007626008130076967,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,20,0.095,0.00927227048785787,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,20,0.085,0.008819013550278738,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,20,0.071,0.008121514637061242,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,20,0.044,0.006485676526007136,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,30,0.053,0.00708456067798138,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,30,0.06,0.007509993342207435,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,30,0.092,0.00913980306133562,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,30,0.11,0.009894442884771228,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,30,0.062,0.007626008130076967,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,30,0.057,0.007331507348424334,0.05
Walker2d-v5,SAC,PPO,t-test,0.01,2,0.022,0.0046385342512479085,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,2,0.006,0.002442130217658346,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,2,0.383,0.015372410351015223,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,2,0.355,0.015131919904625453,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,3,0.016,0.003967870965643918,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,3,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,3,0.147,0.011197812286335219,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,3,0.125,0.010458250331675944,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,5,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,5,0.019,0.004317290817167636,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,5,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,5,0.026,0.0050322956987840055,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,5,0.091,0.009094998625618368,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,5,0.025,0.0049371044145328745,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,10,0.017,0.004087909000944126,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,10,0.01,0.003146426544510455,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,10,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,10,0.02,0.004427188724235731,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,10,0.035,0.005811626278418116,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,10,0.019,0.004317290817167636,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,20,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,20,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,20,0.024,0.004839834707921336,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,20,0.034,0.005730968504537431,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,20,0.019,0.004317290817167636,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,20,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,30,0.017,0.004087909000944126,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,30,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,30,0.038,0.006046155803483731,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,30,0.046,0.006624499981130651,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,30,0.018,0.004204283529925164,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,30,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,DDPG,t-test,0.05,2,0.065,0.007795832219846705,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,2,0.027,0.00512552436341883,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,2,0.369,0.015259062880793171,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,2,0.372,0.015284501954594399,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,3,0.07,0.008068457101577725,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,3,0.04,0.0061967733539318665,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,3,0.106,0.009734680272099337,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,3,0.191,0.012430567163247218,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,3,0.101,0.009528850927577786,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,5,0.056,0.007270763371201128,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,5,0.047,0.006692607862410586,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,5,0.041,0.006270486424512854,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,5,0.062,0.007626008130076967,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,5,0.155,0.011444430960078356,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,5,0.052,0.007021111023192838,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,10,0.044,0.006485676526007136,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,10,0.058,0.007391616873188166,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,10,0.061,0.0075682891065286355,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,10,0.064,0.007739767438366608,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,10,0.09,0.009049861877399014,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,10,0.054,0.007147307185227175,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,20,0.05,0.006892024376045111,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,20,0.048,0.006759881655768835,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,20,0.05,0.006892024376045111,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,20,0.069,0.008014923580421713,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,20,0.063,0.007683163410991596,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,20,0.062,0.007626008130076967,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,30,0.049,0.006826346021115542,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,30,0.06,0.007509993342207435,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,30,0.041,0.006270486424512854,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,30,0.067,0.007906389820898032,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,30,0.065,0.007795832219846705,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,30,0.06,0.007509993342207435,0.05
Walker2d-v5,TD3,DDPG,t-test,0.01,2,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,2,0.002,0.0014127986409959489,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,2,0.392,0.015438134602341048,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,2,0.375,0.015309310892394862,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,3,0.024,0.004839834707921336,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,3,0.007,0.0026364749192814255,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,3,0.168,0.011822690049223147,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,3,0.119,0.010239091756596383,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,5,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,5,0.014,0.003715373467095872,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,5,0.008,0.0028170906978654416,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,5,0.033,0.005648982209212559,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,5,0.077,0.00843036179532053,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,5,0.025,0.0049371044145328745,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,10,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,10,0.003,0.001729450779872038,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,10,0.014,0.003715373467095872,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,10,0.021,0.004534203347888138,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,10,0.037,0.005969170796685248,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,10,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,20,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,20,0.015,0.003843826218756514,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,20,0.012,0.003443254274665175,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,20,0.03,0.005394441583704471,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,20,0.012,0.003443254274665175,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,30,0.015,0.003843826218756514,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,30,0.008,0.0028170906978654416,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,30,0.014,0.003715373467095872,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,30,0.008,0.0028170906978654416,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,30,0.024,0.004839834707921336,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,30,0.018,0.004204283529925164,0.01
Walker2d-v5,TD3,PPO,t-test,0.05,2,0.074,0.00827792244467173,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,2,0.027,0.00512552436341883,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,2,0.001,0.0009994998749374609,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,2,0.355,0.015131919904625453,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,2,0.378,0.015333492752794452,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,3,0.073,0.008226238508577295,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,3,0.046,0.006624499981130651,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,3,0.112,0.00997276290703835,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,3,0.213,0.012947239087929134,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,3,0.116,0.010126401137620413,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,5,0.058,0.007391616873188166,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,5,0.06,0.007509993342207435,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,5,0.049,0.006826346021115542,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,5,0.058,0.007391616873188166,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,5,0.14,0.010972693379476163,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,5,0.063,0.007683163410991596,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,10,0.049,0.006826346021115542,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,10,0.049,0.006826346021115542,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,10,0.053,0.00708456067798138,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,10,0.057,0.007331507348424334,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,10,0.089,0.00900438781928011,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,10,0.057,0.007331507348424334,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,20,0.044,0.006485676526007136,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,20,0.047,0.006692607862410586,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,20,0.064,0.007739767438366608,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,20,0.079,0.008529888627643388,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,20,0.067,0.007906389820898032,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,20,0.054,0.007147307185227175,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,30,0.049,0.006826346021115542,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,30,0.06,0.007509993342207435,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,30,0.061,0.0075682891065286355,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,30,0.075,0.008329165624478841,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,30,0.049,0.006826346021115542,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,30,0.055,0.00720936890441875,0.05
Walker2d-v5,TD3,PPO,t-test,0.01,2,0.02,0.004427188724235731,0.01
Walker2d-v5,TD3,PPO,Welch t-test,0.01,2,0.003,0.001729450779872038,0.01
Walker2d-v5,TD3,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,TD3,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Walker2d-v5,TD3,PPO,bootstrap,0.01,2,0.355,0.015131919904625453,0.01
Walker2d-v5,TD3,PPO,permutation,0.01,2,0.359,0.01516967369457893,0.01
Walker2d-v5,TD3,PPO,t-test,0.01,3,0.019,0.004317290817167636,0.01
Walker2d-v5,TD3,PPO,Welch t-test,0.01,3,0.003,0.001729450779872038,0.01
Walker2d-v5,TD3,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,TD3,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,TD3,PPO,bootstrap,0.01,3,0.164,0.011709141727727102,0.01
Walker2d-v5,TD3,PPO,permutation,0.01,3,0.11,0.009894442884771228,0.01
Walker2d-v5,TD3,PPO,t-test,0.01,5,0.022,0.0046385342512479085,0.01
Walker2d-v5,TD3,PPO,Welch t-test,0.01,5,0.015,0.003843826218756514,0.01
Walker2d-v5,TD3,PPO,Mann-Whitney,0.01,5,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,PPO,Ranked t-test,0.01,5,0.026,0.0050322956987840055,0.01
Walker2d-v5,TD3,PPO,bootstrap,0.01,5,0.068,0.007960904471226871,0.01
Walker2d-v5,TD3,PPO,permutation,0.01,5,0.024,0.004839834707921336,0.01
Walker2d-v5,TD3,PPO,t-test,0.01,10,0.012,0.003443254274665175,0.01
Walker2d-v5,TD3,PPO,Welch t-test,0.01,10,0.017,0.004087909000944126,0.01
Walker2d-v5,TD3,PPO,Mann-Whitney,0.01,10,0.009,0.002986469487538756,0.01
Walker2d-v5,TD3,PPO,Ranked t-test,0.01,10,0.017,0.004087909000944126,0.01
Walker2d-v5,TD3,PPO,bootstrap,0.01,10,0.033,0.005648982209212559,0.01
Walker2d-v5,TD3,PPO,permutation,0.01,10,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,PPO,t-test,0.01,20,0.019,0.004317290817167636,0.01
Walker2d-v5,TD3,PPO,Welch t-test,0.01,20,0.007,0.0026364749192814255,0.01
Walker2d-v5,TD3,PPO,Mann-Whitney,0.01,20,0.017,0.004087909000944126,0.01
Walker2d-v5,TD3,PPO,Ranked t-test,0.01,20,0.02,0.004427188724235731,0.01
Walker2d-v5,TD3,PPO,bootstrap,0.01,20,0.025,0.0049371044145328745,0.01
Walker2d-v5,TD3,PPO,permutation,0.01,20,0.015,0.003843826218756514,0.01
Walker2d-v5,TD3,PPO,t-test,0.01,30,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,PPO,Welch t-test,0.01,30,0.012,0.003443254274665175,0.01
Walker2d-v5,TD3,PPO,Mann-Whitney,0.01,30,0.018,0.004204283529925164,0.01
Walker2d-v5,TD3,PPO,Ranked t-test,0.01,30,0.022,0.0046385342512479085,0.01
Walker2d-v5,TD3,PPO,bootstrap,0.01,30,0.015,0.003843826218756514,0.01
Walker2d-v5,TD3,PPO,permutation,0.01,30,0.013,0.003582038525755969,0.01
Walker2d-v5,DDPG,PPO,t-test,0.05,2,0.051,0.00695693898205238,0.05
Walker2d-v5,DDPG,PPO,Welch t-test,0.05,2,0.024,0.004839834707921336,0.05
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,DDPG,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Walker2d-v5,DDPG,PPO,bootstrap,0.05,2,0.326,0.01482309009619789,0.05
Walker2d-v5,DDPG,PPO,permutation,0.05,2,0.318,0.014726710426975875,0.05
Walker2d-v5,DDPG,PPO,t-test,0.05,3,0.062,0.007626008130076967,0.05
Walker2d-v5,DDPG,PPO,Welch t-test,0.05,3,0.037,0.005969170796685248,0.05
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,DDPG,PPO,Ranked t-test,0.05,3,0.132,0.010704017937204702,0.05
Walker2d-v5,DDPG,PPO,bootstrap,0.05,3,0.173,0.011961229033840962,0.05
Walker2d-v5,DDPG,PPO,permutation,0.05,3,0.105,0.009694070352540258,0.05
Walker2d-v5,DDPG,PPO,t-test,0.05,5,0.055,0.00720936890441875,0.05
Walker2d-v5,DDPG,PPO,Welch t-test,0.05,5,0.039,0.006122009474020765,0.05
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.05,5,0.034,0.005730968504537431,0.05
Walker2d-v5,DDPG,PPO,Ranked t-test,0.05,5,0.056,0.007270763371201128,0.05
Walker2d-v5,DDPG,PPO,bootstrap,0.05,5,0.124,0.010422283818818216,0.05
Walker2d-v5,DDPG,PPO,permutation,0.05,5,0.063,0.007683163410991596,0.05
Walker2d-v5,DDPG,PPO,t-test,0.05,10,0.047,0.006692607862410586,0.05
Walker2d-v5,DDPG,PPO,Welch t-test,0.05,10,0.057,0.007331507348424334,0.05
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.05,10,0.051,0.00695693898205238,0.05
Walker2d-v5,DDPG,PPO,Ranked t-test,0.05,10,0.06,0.007509993342207435,0.05
Walker2d-v5,DDPG,PPO,bootstrap,0.05,10,0.072,0.008174105455644672,0.05
Walker2d-v5,DDPG,PPO,permutation,0.05,10,0.06,0.007509993342207435,0.05
Walker2d-v5,DDPG,PPO,t-test,0.05,20,0.051,0.00695693898205238,0.05
Walker2d-v5,DDPG,PPO,Welch t-test,0.05,20,0.045,0.0065555320150236475,0.05
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.05,20,0.068,0.007960904471226871,0.05
Walker2d-v5,DDPG,PPO,Ranked t-test,0.05,20,0.07,0.008068457101577725,0.05
Walker2d-v5,DDPG,PPO,bootstrap,0.05,20,0.063,0.007683163410991596,0.05
Walker2d-v5,DDPG,PPO,permutation,0.05,20,0.048,0.006759881655768835,0.05
Walker2d-v5,DDPG,PPO,t-test,0.05,30,0.047,0.006692607862410586,0.05
Walker2d-v5,DDPG,PPO,Welch t-test,0.05,30,0.051,0.00695693898205238,0.05
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.05,30,0.075,0.008329165624478841,0.05
Walker2d-v5,DDPG,PPO,Ranked t-test,0.05,30,0.073,0.008226238508577295,0.05
Walker2d-v5,DDPG,PPO,bootstrap,0.05,30,0.053,0.00708456067798138,0.05
Walker2d-v5,DDPG,PPO,permutation,0.05,30,0.057,0.007331507348424334,0.05
Walker2d-v5,DDPG,PPO,t-test,0.01,2,0.01,0.003146426544510455,0.01
Walker2d-v5,DDPG,PPO,Welch t-test,0.01,2,0.002,0.0014127986409959489,0.01
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,DDPG,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Walker2d-v5,DDPG,PPO,bootstrap,0.01,2,0.333,0.014903388876359632,0.01
Walker2d-v5,DDPG,PPO,permutation,0.01,2,0.322,0.014775520295407536,0.01
Walker2d-v5,DDPG,PPO,t-test,0.01,3,0.011,0.003298332912245215,0.01
Walker2d-v5,DDPG,PPO,Welch t-test,0.01,3,0.006,0.002442130217658346,0.01
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,DDPG,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,DDPG,PPO,bootstrap,0.01,3,0.116,0.010126401137620413,0.01
Walker2d-v5,DDPG,PPO,permutation,0.01,3,0.118,0.01020176455325254,0.01
Walker2d-v5,DDPG,PPO,t-test,0.01,5,0.015,0.003843826218756514,0.01
Walker2d-v5,DDPG,PPO,Welch t-test,0.01,5,0.003,0.001729450779872038,0.01
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.01,5,0.005,0.0022304708023195463,0.01
Walker2d-v5,DDPG,PPO,Ranked t-test,0.01,5,0.008,0.0028170906978654416,0.01
Walker2d-v5,DDPG,PPO,bootstrap,0.01,5,0.073,0.008226238508577295,0.01
Walker2d-v5,DDPG,PPO,permutation,0.01,5,0.013,0.003582038525755969,0.01
Walker2d-v5,DDPG,PPO,t-test,0.01,10,0.011,0.003298332912245215,0.01
Walker2d-v5,DDPG,PPO,Welch t-test,0.01,10,0.012,0.003443254274665175,0.01
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.01,10,0.01,0.003146426544510455,0.01
Walker2d-v5,DDPG,PPO,Ranked t-test,0.01,10,0.013,0.003582038525755969,0.01
Walker2d-v5,DDPG,PPO,bootstrap,0.01,10,0.035,0.005811626278418116,0.01
Walker2d-v5,DDPG,PPO,permutation,0.01,10,0.007,0.0026364749192814255,0.01
Walker2d-v5,DDPG,PPO,t-test,0.01,20,0.012,0.003443254274665175,0.01
Walker2d-v5,DDPG,PPO,Welch t-test,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.01,20,0.008,0.0028170906978654416,0.01
Walker2d-v5,DDPG,PPO,Ranked t-test,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,DDPG,PPO,bootstrap,0.01,20,0.027,0.00512552436341883,0.01
Walker2d-v5,DDPG,PPO,permutation,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,DDPG,PPO,t-test,0.01,30,0.008,0.0028170906978654416,0.01
Walker2d-v5,DDPG,PPO,Welch t-test,0.01,30,0.008,0.0028170906978654416,0.01
Walker2d-v5,DDPG,PPO,Mann-Whitney,0.01,30,0.01,0.003146426544510455,0.01
Walker2d-v5,DDPG,PPO,Ranked t-test,0.01,30,0.019,0.004317290817167636,0.01
Walker2d-v5,DDPG,PPO,bootstrap,0.01,30,0.025,0.0049371044145328745,0.01
Walker2d-v5,DDPG,PPO,permutation,0.01,30,0.009,0.002986469487538756,0.01
HalfCheetah-v5,SAC,TD3,t-test,0.05,2,0.099,0.009444522221901964,0.05
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2,0.05,0.006892024376045111,0.05
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2,0.002,0.0014127986409959489,0.05
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2,0.341,0.01499063040702425,0.05
HalfCheetah-v5,SAC,TD3,permutation,0.05,2,0.343,0.015011695440555674,0.05
HalfCheetah-v5,SAC,TD3,t-test,0.05,3,0.04,0.0061967733539318665,0.05
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,3,0.03,0.005394441583704471,0.05
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,3,0.113,0.01001154333756789,0.05
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,3,0.186,0.012304633273690036,0.05
HalfCheetah-v5,SAC,TD3,permutation,0.05,3,0.093,0.009184280047995052,0.05
HalfCheetah-v5,SAC,TD3,t-test,0.05,5,0.043,0.006414904519944158,0.05
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,5,0.031,0.0054807846153630225,0.05
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,5,0.039,0.006122009474020765,0.05
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,5,0.062,0.007626008130076967,0.05
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,5,0.15,0.011291589790636216,0.05
HalfCheetah-v5,SAC,TD3,permutation,0.05,5,0.054,0.007147307185227175,0.05
HalfCheetah-v5,SAC,TD3,t-test,0.05,10,0.048,0.006759881655768835,0.05
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,10,0.036,0.005891010100144117,0.05
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,10,0.062,0.007626008130076967,0.05
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,10,0.067,0.007906389820898032,0.05
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,10,0.078,0.008480330182251162,0.05
HalfCheetah-v5,SAC,TD3,permutation,0.05,10,0.047,0.006692607862410586,0.05
HalfCheetah-v5,SAC,TD3,t-test,0.05,20,0.06,0.007509993342207435,0.05
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,20,0.049,0.006826346021115542,0.05
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,20,0.086,0.008865889690267977,0.05
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,20,0.085,0.008819013550278738,0.05
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,20,0.053,0.00708456067798138,0.05
HalfCheetah-v5,SAC,TD3,permutation,0.05,20,0.055,0.00720936890441875,0.05
HalfCheetah-v5,SAC,TD3,t-test,0.05,30,0.06,0.007509993342207435,0.05
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,30,0.05,0.006892024376045111,0.05
