task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,30,0.062,0.007626008130076967,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,30,0.025,0.0049371044145328745,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,30,0.017,0.004087909000944126,0.01
HalfCheetah-v5,SAC,PPO,t-test,0.01,50,0.018,0.004204283529925164,0.01
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,50,0.016,0.003967870965643918,0.01
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,50,0.104,0.009653186002558949,0.01
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,50,0.109,0.00985489725973843,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,50,0.014,0.003715373467095872,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,50,0.012,0.003443254274665175,0.01
HalfCheetah-v5,SAC,PPO,t-test,0.01,100,0.017,0.004087909000944126,0.01
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,100,0.011,0.003298332912245215,0.01
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,100,0.191,0.012430567163247218,0.01
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,100,0.201,0.012672766075328622,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,100,0.013,0.003582038525755969,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,100,0.009,0.002986469487538756,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.05,2,0.134,0.010772372069326236,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,2,0.059,0.007451107300260815,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,2,0.401,0.015498354751392161,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,2,0.381,0.015357050498061143,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,3,0.131,0.010669536072388528,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,3,0.087,0.00891240708226459,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,3,0.099,0.009444522221901964,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,3,0.224,0.013184233007649706,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,3,0.166,0.011766222843376714,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,5,0.075,0.008329165624478841,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,5,0.086,0.008865889690267977,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,5,0.068,0.007960904471226871,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,5,0.093,0.009184280047995052,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,5,0.121,0.010313049985334114,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,5,0.075,0.008329165624478841,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,10,0.062,0.007626008130076967,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,10,0.053,0.00708456067798138,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,10,0.107,0.009775019181566858,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,10,0.126,0.010493998284733994,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,10,0.071,0.008121514637061242,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,10,0.063,0.007683163410991596,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,20,0.067,0.007906389820898032,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,20,0.047,0.006692607862410586,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,20,0.211,0.012902674141432851,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,20,0.21,0.01288021738946979,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,20,0.057,0.007331507348424334,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,20,0.06,0.007509993342207435,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,30,0.06,0.007509993342207435,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,30,0.053,0.00708456067798138,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,30,0.3,0.014491376746189439,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,30,0.289,0.0143345387090063,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,30,0.06,0.007509993342207435,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,30,0.056,0.007270763371201128,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,50,0.048,0.006759881655768835,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,50,0.054,0.007147307185227175,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,50,0.423,0.015622771841129857,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,50,0.44,0.015697133496278867,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,50,0.048,0.006759881655768835,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,50,0.057,0.007331507348424334,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,100,0.056,0.007270763371201128,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,100,0.053,0.00708456067798138,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,100,0.724,0.014135911714495106,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,100,0.706,0.014407081592050489,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,100,0.043,0.006414904519944158,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,100,0.046,0.006624499981130651,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.01,2,0.037,0.005969170796685248,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,2,0.016,0.003967870965643918,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,2,0.41,0.01555313473226539,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,2,0.413,0.0155701958882989,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,3,0.059,0.007451107300260815,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,3,0.025,0.0049371044145328745,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,3,0.173,0.011961229033840962,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,3,0.148,0.011229247525992114,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,5,0.026,0.0050322956987840055,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,5,0.026,0.0050322956987840055,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,5,0.011,0.003298332912245215,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,5,0.024,0.004839834707921336,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,5,0.083,0.008724161850859944,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,5,0.028,0.005216895628628198,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,10,0.02,0.004427188724235731,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,10,0.014,0.003715373467095872,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,10,0.014,0.003715373467095872,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,10,0.04,0.0061967733539318665,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,10,0.035,0.005811626278418116,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,10,0.018,0.004204283529925164,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,20,0.014,0.003715373467095872,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,20,0.011,0.003298332912245215,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,20,0.06,0.007509993342207435,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,20,0.088,0.008958571314668427,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,20,0.018,0.004204283529925164,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,20,0.009,0.002986469487538756,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,30,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,30,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,30,0.108,0.009815090422405696,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,30,0.133,0.010738295954200556,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,30,0.014,0.003715373467095872,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,30,0.008,0.0028170906978654416,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,50,0.006,0.002442130217658346,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,50,0.006,0.002442130217658346,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,50,0.187,0.012330085157856777,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,50,0.237,0.013447341744746431,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,50,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,50,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,100,0.014,0.003715373467095872,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,100,0.004,0.001995995991979944,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,100,0.495,0.01581059771166163,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,100,0.449,0.015728922404284407,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,100,0.015,0.003843826218756514,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,100,0.01,0.003146426544510455,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.05,2,0.263,0.013922320208930694,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,2,0.175,0.012015614840697915,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,2,0.479,0.015797436500901024,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,2,0.473,0.01578831846651188,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,3,0.218,0.0130566458173606,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,3,0.17,0.011878552100319299,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,3,0.183,0.012227469075814503,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,3,0.289,0.0143345387090063,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,3,0.236,0.013427732496590778,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,5,0.141,0.011005407761641547,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,5,0.105,0.009694070352540258,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,5,0.049,0.006826346021115542,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,5,0.059,0.007451107300260815,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,5,0.167,0.01179453263168999,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,5,0.15,0.011291589790636216,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,10,0.073,0.008226238508577295,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,10,0.044,0.006485676526007136,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,10,0.076,0.008379976133617566,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,10,0.099,0.009444522221901964,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,10,0.083,0.008724161850859944,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,10,0.073,0.008226238508577295,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,20,0.074,0.00827792244467173,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,20,0.044,0.006485676526007136,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,20,0.111,0.00993373041711924,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,20,0.113,0.01001154333756789,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,20,0.056,0.007270763371201128,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,20,0.066,0.007851369307324678,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,30,0.066,0.007851369307324678,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,30,0.051,0.00695693898205238,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,30,0.133,0.010738295954200556,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,30,0.147,0.011197812286335219,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,30,0.069,0.008014923580421713,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,30,0.062,0.007626008130076967,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,50,0.052,0.007021111023192838,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,50,0.056,0.007270763371201128,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,50,0.169,0.011850696182081457,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,50,0.169,0.011850696182081457,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,50,0.067,0.007906389820898032,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,50,0.061,0.0075682891065286355,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,100,0.052,0.007021111023192838,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,100,0.059,0.007451107300260815,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,100,0.244,0.013581752464244074,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,100,0.275,0.014120021246442939,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,100,0.058,0.007391616873188166,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,100,0.04,0.0061967733539318665,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.01,2,0.145,0.01113440613593738,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,2,0.085,0.008819013550278738,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,2,0.491,0.015808826648426505,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,2,0.487,0.015806043148112688,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,3,0.151,0.01132249972400088,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,3,0.051,0.00695693898205238,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,3,0.269,0.014022802858202064,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,3,0.218,0.0130566458173606,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,5,0.078,0.008480330182251162,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,5,0.072,0.008174105455644672,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,5,0.029,0.005306505441436953,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,5,0.046,0.006624499981130651,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,5,0.115,0.010088359628799918,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,5,0.068,0.007960904471226871,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,10,0.021,0.004534203347888138,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,10,0.022,0.0046385342512479085,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,10,0.019,0.004317290817167636,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,10,0.023,0.004740358636221525,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,10,0.031,0.0054807846153630225,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,10,0.026,0.0050322956987840055,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,20,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,20,0.016,0.003967870965643918,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,20,0.041,0.006270486424512854,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,20,0.042,0.0063431853196954605,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,20,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,20,0.018,0.004204283529925164,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,30,0.01,0.003146426544510455,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,30,0.009,0.002986469487538756,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,30,0.039,0.006122009474020765,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,30,0.048,0.006759881655768835,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,30,0.025,0.0049371044145328745,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,30,0.01,0.003146426544510455,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,50,0.009,0.002986469487538756,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,50,0.009,0.002986469487538756,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,50,0.067,0.007906389820898032,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,50,0.054,0.007147307185227175,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,50,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,50,0.013,0.003582038525755969,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,100,0.01,0.003146426544510455,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,100,0.012,0.003443254274665175,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,100,0.112,0.00997276290703835,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,100,0.126,0.010493998284733994,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,100,0.012,0.003443254274665175,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,100,0.011,0.003298332912245215,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.05,2,0.101,0.009528850927577786,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,2,0.043,0.006414904519944158,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,2,0.436,0.015681326474504636,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,2,0.446,0.01571890581433708,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,3,0.063,0.007683163410991596,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,3,0.031,0.0054807846153630225,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,3,0.179,0.01212266472356635,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,3,0.231,0.013328128150644412,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,3,0.209,0.012857643641040918,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,5,0.063,0.007683163410991596,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,5,0.052,0.007021111023192838,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,5,0.059,0.007451107300260815,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,5,0.082,0.008676174272108648,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,5,0.177,0.012069424178476784,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,5,0.097,0.00935900635751467,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,10,0.065,0.007795832219846705,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,10,0.049,0.006826346021115542,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,10,0.076,0.008379976133617566,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,10,0.08,0.008579044235810887,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,10,0.101,0.009528850927577786,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,10,0.071,0.008121514637061242,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,20,0.057,0.007331507348424334,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,20,0.054,0.007147307185227175,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,20,0.096,0.009315793041926168,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,20,0.078,0.008480330182251162,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,20,0.06,0.007509993342207435,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,20,0.055,0.00720936890441875,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,30,0.059,0.007451107300260815,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,30,0.053,0.00708456067798138,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,30,0.098,0.009401914698613257,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,30,0.09,0.009049861877399014,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,30,0.049,0.006826346021115542,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,30,0.063,0.007683163410991596,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,50,0.044,0.006485676526007136,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,50,0.04,0.0061967733539318665,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,50,0.111,0.00993373041711924,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,50,0.121,0.010313049985334114,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,50,0.051,0.00695693898205238,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,50,0.052,0.007021111023192838,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,100,0.047,0.006692607862410586,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,100,0.041,0.006270486424512854,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,100,0.139,0.010939789760319894,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,100,0.136,0.010839926199010766,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,100,0.056,0.007270763371201128,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,100,0.048,0.006759881655768835,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.01,2,0.035,0.005811626278418116,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,2,0.012,0.003443254274665175,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,2,0.402,0.015504708962118573,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,2,0.442,0.01570464899321217,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,3,0.022,0.0046385342512479085,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,3,0.009,0.002986469487538756,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,3,0.241,0.013524755080961725,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,3,0.176,0.012042591083317577,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,5,0.013,0.003582038525755969,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,5,0.007,0.0026364749192814255,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,5,0.029,0.005306505441436953,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,5,0.041,0.006270486424512854,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,5,0.103,0.009612023720320296,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,5,0.037,0.005969170796685248,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,10,0.023,0.004740358636221525,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,10,0.013,0.003582038525755969,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,10,0.016,0.003967870965643918,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,10,0.019,0.004317290817167636,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,10,0.041,0.006270486424512854,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,10,0.031,0.0054807846153630225,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,20,0.013,0.003582038525755969,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,20,0.008,0.0028170906978654416,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,20,0.023,0.004740358636221525,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,20,0.032,0.005565608681896348,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,20,0.021,0.004534203347888138,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,20,0.011,0.003298332912245215,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,30,0.012,0.003443254274665175,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,30,0.009,0.002986469487538756,0.01
